wind_speed_mps,wind_dir_deg,air_temperature_C,air_pressure_hPa,humidity_percent,air_density_kgm3,wind_speed_hub_mps,turbine_power_kW,farm_power_kW,farm_energy_kWh_10min,farm_energy_MWh_10min,station_id,timestamp,data_source,local_timestamp,hour,day_of_week,time_of_day,wind_power_density,is_valid
1.23,271.0,23.8,1014.0,39.0,1.19,1.7,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:35:58.888697,PREDICTION,2025-11-04 22:35:58.888697+02:00,22.0,Tuesday,Night,1.107215865,True
1.21,114.0,20.2,1016.0,24.0,1.207,1.66,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:35:58.894238,PREDICTION,2025-11-04 22:35:58.894238+02:00,22.0,Tuesday,Night,1.0691370635,True
1.25,193.0,23.92,1014.0,31.0,1.189,1.73,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:36:08.767138,PREDICTION,2025-11-04 22:36:08.767138+02:00,22.0,Tuesday,Night,1.1611328125,True
0.95,271.0,23.8,1014.0,39.0,1.19,1.31,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:36:08.887531,PREDICTION,2025-11-04 22:36:08.887531+02:00,22.0,Tuesday,Night,0.5101381249999999,True
1.15,114.0,20.2,1016.0,24.0,1.207,1.59,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:36:08.892021,PREDICTION,2025-11-04 22:36:08.892021+02:00,22.0,Tuesday,Night,0.9178480625,True
0.95,193.0,23.92,1014.0,31.0,1.189,1.31,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:36:13.768447,PREDICTION,2025-11-04 22:36:13.768447+02:00,22.0,Tuesday,Night,0.5097094375,True
1.2,271.0,23.8,1014.0,39.0,1.19,1.65,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:36:13.882981,PREDICTION,2025-11-04 22:36:13.882981+02:00,22.0,Tuesday,Night,1.0281599999999997,True
0.99,114.0,20.2,1016.0,24.0,1.207,1.36,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:36:13.890254,PREDICTION,2025-11-04 22:36:13.890254+02:00,22.0,Tuesday,Night,0.5855754465,True
1.33,193.0,23.92,1014.0,31.0,1.189,1.84,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:36:23.786850,PREDICTION,2025-11-04 22:36:23.786850+02:00,22.0,Tuesday,Night,1.3986426965000003,True
1.04,271.0,23.8,1014.0,39.0,1.19,1.44,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:36:23.905813,PREDICTION,2025-11-04 22:36:23.905813+02:00,22.0,Tuesday,Night,0.66929408,True
1.07,114.0,20.2,1016.0,24.0,1.207,1.47,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:36:23.911430,PREDICTION,2025-11-04 22:36:23.911430+02:00,22.0,Tuesday,Night,0.7393134505000001,True
1.13,193.0,23.92,1014.0,31.0,1.189,1.56,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:36:33.767931,PREDICTION,2025-11-04 22:36:33.767931+02:00,22.0,Tuesday,Night,0.8578022664999998,True
1.4,271.0,23.8,1014.0,39.0,1.19,1.93,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:36:33.888451,PREDICTION,2025-11-04 22:36:33.888451+02:00,22.0,Tuesday,Night,1.6326799999999995,True
1.21,114.0,20.2,1016.0,24.0,1.207,1.67,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:36:33.892124,PREDICTION,2025-11-04 22:36:33.892124+02:00,22.0,Tuesday,Night,1.0691370635,True
1.21,193.0,23.92,1014.0,31.0,1.189,1.67,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:36:43.769277,PREDICTION,2025-11-04 22:36:43.769277+02:00,22.0,Tuesday,Night,1.0531930145,True
1.03,271.0,23.8,1014.0,39.0,1.19,1.42,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:36:43.889424,PREDICTION,2025-11-04 22:36:43.889424+02:00,22.0,Tuesday,Night,0.650172565,True
0.77,114.0,20.2,1016.0,24.0,1.207,1.06,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:36:43.894480,PREDICTION,2025-11-04 22:36:43.894480+02:00,22.0,Tuesday,Night,0.2755176655,True
1.21,193.0,23.92,1014.0,31.0,1.189,1.67,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:36:48.769660,PREDICTION,2025-11-04 22:36:48.769660+02:00,22.0,Tuesday,Night,1.0531930145,True
1.03,271.0,23.8,1014.0,39.0,1.19,1.42,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:36:48.912572,PREDICTION,2025-11-04 22:36:48.912572+02:00,22.0,Tuesday,Night,0.650172565,True
0.77,114.0,20.2,1016.0,24.0,1.207,1.06,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:36:48.916220,PREDICTION,2025-11-04 22:36:48.916220+02:00,22.0,Tuesday,Night,0.2755176655,True
1.12,193.0,23.92,1014.0,31.0,1.189,1.55,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:36:58.762177,PREDICTION,2025-11-04 22:36:58.762177+02:00,22.0,Tuesday,Night,0.8352296960000003,True
1.41,271.0,23.8,1014.0,39.0,1.19,1.95,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:36:58.882946,PREDICTION,2025-11-04 22:36:58.882946+02:00,22.0,Tuesday,Night,1.6679164949999998,True
1.24,114.0,20.2,1016.0,24.0,1.207,1.71,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:36:58.886879,PREDICTION,2025-11-04 22:36:58.886879+02:00,22.0,Tuesday,Night,1.150647584,True
1.3,193.0,23.92,1014.0,31.0,1.189,1.8,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:37:03.768399,PREDICTION,2025-11-04 22:37:03.768399+02:00,22.0,Tuesday,Night,1.3061165000000001,True
1.38,271.0,23.8,1014.0,39.0,1.19,1.9,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:37:03.883529,PREDICTION,2025-11-04 22:37:03.883529+02:00,22.0,Tuesday,Night,1.5637028399999997,True
0.83,114.0,20.2,1016.0,24.0,1.207,1.15,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:37:03.887316,PREDICTION,2025-11-04 22:37:03.887316+02:00,22.0,Tuesday,Night,0.3450734545,True
1.08,193.0,23.92,1014.0,31.0,1.189,1.49,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:37:13.762042,PREDICTION,2025-11-04 22:37:13.762042+02:00,22.0,Tuesday,Night,0.7488987840000001,True
1.4,271.0,23.8,1014.0,39.0,1.19,1.93,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:37:13.883921,PREDICTION,2025-11-04 22:37:13.883921+02:00,22.0,Tuesday,Night,1.6326799999999995,True
1.07,114.0,20.2,1016.0,24.0,1.207,1.47,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:37:13.887875,PREDICTION,2025-11-04 22:37:13.887875+02:00,22.0,Tuesday,Night,0.7393134505000001,True
1.08,193.0,23.92,1014.0,31.0,1.189,1.49,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:37:18.767578,PREDICTION,2025-11-04 22:37:18.767578+02:00,22.0,Tuesday,Night,0.7488987840000001,True
1.4,271.0,23.8,1014.0,39.0,1.19,1.93,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:37:18.886877,PREDICTION,2025-11-04 22:37:18.886877+02:00,22.0,Tuesday,Night,1.6326799999999995,True
1.07,114.0,20.2,1016.0,24.0,1.207,1.47,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:37:18.890515,PREDICTION,2025-11-04 22:37:18.890515+02:00,22.0,Tuesday,Night,0.7393134505000001,True
0.87,193.0,23.92,1014.0,31.0,1.189,1.21,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:37:28.767561,PREDICTION,2025-11-04 22:37:28.767561+02:00,22.0,Tuesday,Night,0.3914800335,True
1.05,271.0,23.8,1014.0,39.0,1.19,1.45,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:37:28.877311,PREDICTION,2025-11-04 22:37:28.877311+02:00,22.0,Tuesday,Night,0.688786875,True
0.83,114.0,20.2,1016.0,24.0,1.207,1.14,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:37:28.881385,PREDICTION,2025-11-04 22:37:28.881385+02:00,22.0,Tuesday,Night,0.3450734545,True
1.2,193.0,23.92,1014.0,31.0,1.189,1.66,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:37:38.770792,PREDICTION,2025-11-04 22:37:38.770792+02:00,22.0,Tuesday,Night,1.027296,True
0.92,271.0,23.8,1014.0,39.0,1.19,1.28,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:37:38.889107,PREDICTION,2025-11-04 22:37:38.889107+02:00,22.0,Tuesday,Night,0.46331936,True
1.0,114.0,20.2,1016.0,24.0,1.207,1.38,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:37:38.894109,PREDICTION,2025-11-04 22:37:38.894109+02:00,22.0,Tuesday,Night,0.6035,True
0.9,193.0,23.92,1014.0,31.0,1.189,1.24,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:37:43.780340,PREDICTION,2025-11-04 22:37:43.780340+02:00,22.0,Tuesday,Night,0.43339050000000007,True
1.29,271.0,23.8,1014.0,39.0,1.19,1.78,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:37:43.902260,PREDICTION,2025-11-04 22:37:43.902260+02:00,22.0,Tuesday,Night,1.277279955,True
0.86,114.0,20.2,1016.0,24.0,1.207,1.19,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:37:43.906657,PREDICTION,2025-11-04 22:37:43.906657+02:00,22.0,Tuesday,Night,0.383859796,True
1.28,193.0,23.92,1014.0,31.0,1.189,1.77,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:37:53.771841,PREDICTION,2025-11-04 22:37:53.771841+02:00,22.0,Tuesday,Night,1.2467568640000002,True
0.92,271.0,23.8,1014.0,39.0,1.19,1.27,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:37:53.890584,PREDICTION,2025-11-04 22:37:53.890584+02:00,22.0,Tuesday,Night,0.46331936,True
0.75,114.0,20.2,1016.0,24.0,1.207,1.04,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:37:53.894934,PREDICTION,2025-11-04 22:37:53.894934+02:00,22.0,Tuesday,Night,0.2546015625,True
1.04,193.0,23.92,1014.0,31.0,1.189,1.44,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:38:03.761573,PREDICTION,2025-11-04 22:38:03.761573+02:00,22.0,Tuesday,Night,0.6687316480000001,True
1.24,271.0,23.8,1014.0,39.0,1.19,1.72,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:38:03.883927,PREDICTION,2025-11-04 22:38:03.883927+02:00,22.0,Tuesday,Night,1.1344412799999999,True
1.24,114.0,20.2,1016.0,24.0,1.207,1.71,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:38:03.888665,PREDICTION,2025-11-04 22:38:03.888665+02:00,22.0,Tuesday,Night,1.150647584,True
0.94,193.0,23.92,1014.0,31.0,1.189,1.3,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:38:36.780954,PREDICTION,2025-11-04 22:38:36.780954+02:00,22.0,Tuesday,Night,0.49378218799999996,True
1.23,271.0,23.8,1014.0,39.0,1.19,1.69,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:38:36.896289,PREDICTION,2025-11-04 22:38:36.896289+02:00,22.0,Tuesday,Night,1.107215865,True
0.8,114.0,20.2,1016.0,24.0,1.207,1.1,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:38:36.900314,PREDICTION,2025-11-04 22:38:36.900314+02:00,22.0,Tuesday,Night,0.3089920000000001,True
0.89,193.0,23.92,1014.0,31.0,1.189,1.23,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:38:45.125716,PREDICTION,2025-11-04 22:38:45.125716+02:00,22.0,Tuesday,Night,0.41910407050000004,True
1.35,271.0,23.8,1014.0,39.0,1.19,1.86,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:38:45.236144,PREDICTION,2025-11-04 22:38:45.236144+02:00,22.0,Tuesday,Night,1.4639231250000002,True
1.01,114.0,20.2,1016.0,24.0,1.207,1.4,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:38:45.240350,PREDICTION,2025-11-04 22:38:45.240350+02:00,22.0,Tuesday,Night,0.6217866535000001,True
0.97,193.0,23.92,1014.0,31.0,1.189,1.35,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:38:53.766800,PREDICTION,2025-11-04 22:38:53.766800+02:00,22.0,Tuesday,Night,0.5425840985,True
1.42,271.0,23.8,1014.0,39.0,1.19,1.96,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:38:53.887620,PREDICTION,2025-11-04 22:38:53.887620+02:00,22.0,Tuesday,Night,1.7036563599999996,True
0.99,114.0,20.2,1016.0,24.0,1.207,1.36,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:38:53.891009,PREDICTION,2025-11-04 22:38:53.891009+02:00,22.0,Tuesday,Night,0.5855754465,True
0.97,193.0,23.92,1014.0,31.0,1.189,1.35,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:38:58.767542,PREDICTION,2025-11-04 22:38:58.767542+02:00,22.0,Tuesday,Night,0.5425840985,True
1.42,271.0,23.8,1014.0,39.0,1.19,1.96,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:38:58.885900,PREDICTION,2025-11-04 22:38:58.885900+02:00,22.0,Tuesday,Night,1.7036563599999996,True
0.99,114.0,20.2,1016.0,24.0,1.207,1.36,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:38:58.889433,PREDICTION,2025-11-04 22:38:58.889433+02:00,22.0,Tuesday,Night,0.5855754465,True
1.28,193.0,23.92,1014.0,31.0,1.189,1.77,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:39:03.773327,PREDICTION,2025-11-04 22:39:03.773327+02:00,22.0,Tuesday,Night,1.2467568640000002,True
1.32,271.0,23.8,1014.0,39.0,1.19,1.82,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:39:03.888291,PREDICTION,2025-11-04 22:39:03.888291+02:00,22.0,Tuesday,Night,1.36848096,True
1.0,114.0,20.2,1016.0,24.0,1.207,1.38,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:39:03.892315,PREDICTION,2025-11-04 22:39:03.892315+02:00,22.0,Tuesday,Night,0.6035,True
0.97,193.0,23.92,1014.0,31.0,1.189,1.34,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:39:13.762672,PREDICTION,2025-11-04 22:39:13.762672+02:00,22.0,Tuesday,Night,0.5425840985,True
0.94,271.0,23.8,1014.0,39.0,1.19,1.3,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:39:13.881544,PREDICTION,2025-11-04 22:39:13.881544+02:00,22.0,Tuesday,Night,0.4941974799999999,True
1.21,114.0,20.2,1016.0,24.0,1.207,1.67,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:39:13.885072,PREDICTION,2025-11-04 22:39:13.885072+02:00,22.0,Tuesday,Night,1.0691370635,True
0.97,193.0,23.92,1014.0,31.0,1.189,1.34,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:39:18.773474,PREDICTION,2025-11-04 22:39:18.773474+02:00,22.0,Tuesday,Night,0.5425840985,True
0.94,271.0,23.8,1014.0,39.0,1.19,1.3,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:39:18.883346,PREDICTION,2025-11-04 22:39:18.883346+02:00,22.0,Tuesday,Night,0.4941974799999999,True
1.21,114.0,20.2,1016.0,24.0,1.207,1.67,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:39:18.886698,PREDICTION,2025-11-04 22:39:18.886698+02:00,22.0,Tuesday,Night,1.0691370635,True
1.16,193.0,23.92,1014.0,31.0,1.189,1.61,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:39:28.771847,PREDICTION,2025-11-04 22:39:28.771847+02:00,22.0,Tuesday,Night,0.9279526719999999,True
1.19,271.0,23.8,1014.0,39.0,1.19,1.64,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:39:28.889223,PREDICTION,2025-11-04 22:39:28.889223+02:00,22.0,Tuesday,Night,1.002669605,True
0.91,114.0,20.2,1016.0,24.0,1.207,1.25,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:39:28.892919,PREDICTION,2025-11-04 22:39:28.892919+02:00,22.0,Tuesday,Night,0.45478009850000006,True
1.2,193.0,23.92,1014.0,31.0,1.189,1.65,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:39:33.772636,PREDICTION,2025-11-04 22:39:33.772636+02:00,22.0,Tuesday,Night,1.027296,True
1.03,271.0,23.8,1014.0,39.0,1.19,1.42,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:39:33.897320,PREDICTION,2025-11-04 22:39:33.897320+02:00,22.0,Tuesday,Night,0.650172565,True
0.71,114.0,20.2,1016.0,24.0,1.207,0.98,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:39:33.901371,PREDICTION,2025-11-04 22:39:33.901371+02:00,22.0,Tuesday,Night,0.21599928849999997,True
0.97,193.0,23.92,1014.0,31.0,1.189,1.34,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:39:43.764939,PREDICTION,2025-11-04 22:39:43.764939+02:00,22.0,Tuesday,Night,0.5425840985,True
1.07,271.0,23.8,1014.0,39.0,1.19,1.47,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:39:43.885503,PREDICTION,2025-11-04 22:39:43.885503+02:00,22.0,Tuesday,Night,0.728900585,True
1.14,114.0,20.2,1016.0,24.0,1.207,1.58,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:39:43.890234,PREDICTION,2025-11-04 22:39:43.890234+02:00,22.0,Tuesday,Night,0.8941118039999998,True
1.28,193.0,23.92,1014.0,31.0,1.189,1.77,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:40:36.787840,PREDICTION,2025-11-04 22:40:36.787840+02:00,22.0,Tuesday,Night,1.2467568640000002,True
1.04,271.0,23.8,1014.0,39.0,1.19,1.44,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:40:36.912380,PREDICTION,2025-11-04 22:40:36.912380+02:00,22.0,Tuesday,Night,0.66929408,True
1.12,114.0,20.2,1016.0,24.0,1.207,1.54,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:40:36.916753,PREDICTION,2025-11-04 22:40:36.916753+02:00,22.0,Tuesday,Night,0.8478740480000003,True
1.41,193.0,23.92,1014.0,31.0,1.189,1.95,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:48:13.226824,PREDICTION,2025-11-04 22:48:13.226824+02:00,22.0,Tuesday,Night,1.6665148845,True
1.02,271.0,23.8,1014.0,39.0,1.19,1.4,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:48:13.341697,PREDICTION,2025-11-04 22:48:13.341697+02:00,22.0,Tuesday,Night,0.6314187600000001,True
1.05,114.0,20.2,1016.0,24.0,1.207,1.45,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:48:13.346003,PREDICTION,2025-11-04 22:48:13.346003+02:00,22.0,Tuesday,Night,0.6986266875000001,True
1.15,193.0,23.92,1014.0,31.0,1.189,1.59,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:48:28.469506,API,2025-11-04 22:48:28.469506+02:00,22.0,Tuesday,Night,0.9041601874999999,True
1.19,271.0,23.8,1014.0,39.0,1.19,1.64,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:48:28.765162,API,2025-11-04 22:48:28.765162+02:00,22.0,Tuesday,Night,1.002669605,True
1.0,114.0,20.2,1016.0,24.0,1.207,1.38,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:48:29.026812,API,2025-11-04 22:48:29.026812+02:00,22.0,Tuesday,Night,0.6035,True
0.94,193.0,23.92,1014.0,31.0,1.189,1.29,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:48:29.034404,PREDICTION,2025-11-04 22:48:29.034404+02:00,22.0,Tuesday,Night,0.49378218799999996,True
1.14,271.0,23.8,1014.0,39.0,1.19,1.57,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:48:29.038195,PREDICTION,2025-11-04 22:48:29.038195+02:00,22.0,Tuesday,Night,0.8815186799999997,True
1.07,114.0,20.2,1016.0,24.0,1.207,1.48,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:48:29.042033,PREDICTION,2025-11-04 22:48:29.042033+02:00,22.0,Tuesday,Night,0.7393134505000001,True
0.92,193.0,23.92,1014.0,31.0,1.189,1.27,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:48:36.205774,PREDICTION,2025-11-04 22:48:36.205774+02:00,22.0,Tuesday,Night,0.46293001600000006,True
0.93,271.0,23.8,1014.0,39.0,1.19,1.28,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:48:36.325821,PREDICTION,2025-11-04 22:48:36.325821+02:00,22.0,Tuesday,Night,0.47859241500000005,True
0.83,114.0,20.2,1016.0,24.0,1.207,1.15,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:48:36.330461,PREDICTION,2025-11-04 22:48:36.330461+02:00,22.0,Tuesday,Night,0.3450734545,True
1.03,193.0,23.92,1014.0,31.0,1.189,1.42,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:48:41.210846,PREDICTION,2025-11-04 22:48:41.210846+02:00,22.0,Tuesday,Night,0.6496262015000001,True
0.92,271.0,23.8,1014.0,39.0,1.19,1.27,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:48:41.343605,PREDICTION,2025-11-04 22:48:41.343605+02:00,22.0,Tuesday,Night,0.46331936,True
1.09,114.0,20.2,1016.0,24.0,1.207,1.51,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:48:41.348741,PREDICTION,2025-11-04 22:48:41.348741+02:00,22.0,Tuesday,Night,0.7815500015000002,True
1.2,193.0,23.92,1014.0,31.0,1.189,1.65,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:48:51.213711,PREDICTION,2025-11-04 22:48:51.213711+02:00,22.0,Tuesday,Night,1.027296,True
1.03,271.0,23.8,1014.0,39.0,1.19,1.42,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:48:51.357360,PREDICTION,2025-11-04 22:48:51.357360+02:00,22.0,Tuesday,Night,0.650172565,True
0.99,114.0,20.2,1016.0,24.0,1.207,1.37,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:48:51.363823,PREDICTION,2025-11-04 22:48:51.363823+02:00,22.0,Tuesday,Night,0.5855754465,True
1.13,193.0,23.92,1014.0,31.0,1.189,1.56,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:49:01.211032,PREDICTION,2025-11-04 22:49:01.211032+02:00,22.0,Tuesday,Night,0.8578022664999998,True
1.31,271.0,23.8,1014.0,39.0,1.19,1.81,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:49:01.333936,PREDICTION,2025-11-04 22:49:01.333936+02:00,22.0,Tuesday,Night,1.337614145,True
1.29,114.0,20.2,1016.0,24.0,1.207,1.78,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:49:01.338446,PREDICTION,2025-11-04 22:49:01.338446+02:00,22.0,Tuesday,Night,1.2955268115000003,True
1.13,193.0,23.92,1014.0,31.0,1.189,1.56,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:49:06.227246,PREDICTION,2025-11-04 22:49:06.227246+02:00,22.0,Tuesday,Night,0.8578022664999998,True
1.31,271.0,23.8,1014.0,39.0,1.19,1.81,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:49:06.336943,PREDICTION,2025-11-04 22:49:06.336943+02:00,22.0,Tuesday,Night,1.337614145,True
1.29,114.0,20.2,1016.0,24.0,1.207,1.78,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:49:06.341803,PREDICTION,2025-11-04 22:49:06.341803+02:00,22.0,Tuesday,Night,1.2955268115000003,True
0.96,193.0,23.92,1014.0,31.0,1.189,1.33,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:49:16.208323,PREDICTION,2025-11-04 22:49:16.208323+02:00,22.0,Tuesday,Night,0.5259755519999999,True
1.4,271.0,23.8,1014.0,39.0,1.19,1.94,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:49:16.330400,PREDICTION,2025-11-04 22:49:16.330400+02:00,22.0,Tuesday,Night,1.6326799999999995,True
0.92,114.0,20.2,1016.0,24.0,1.207,1.26,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:49:16.334446,PREDICTION,2025-11-04 22:49:16.334446+02:00,22.0,Tuesday,Night,0.4699382080000001,True
1.19,193.0,23.92,1014.0,31.0,1.189,1.65,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:49:21.210690,PREDICTION,2025-11-04 22:49:21.210690+02:00,22.0,Tuesday,Night,1.0018270255,True
1.18,271.0,23.8,1014.0,39.0,1.19,1.62,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:49:21.334381,PREDICTION,2025-11-04 22:49:21.334381+02:00,22.0,Tuesday,Night,0.9776040399999999,True
0.84,114.0,20.2,1016.0,24.0,1.207,1.17,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:49:21.338459,PREDICTION,2025-11-04 22:49:21.338459+02:00,22.0,Tuesday,Night,0.35769686399999995,True
1.19,193.0,23.92,1014.0,31.0,1.189,1.65,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:49:26.213142,PREDICTION,2025-11-04 22:49:26.213142+02:00,22.0,Tuesday,Night,1.0018270255,True
1.18,271.0,23.8,1014.0,39.0,1.19,1.62,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:49:26.332614,PREDICTION,2025-11-04 22:49:26.332614+02:00,22.0,Tuesday,Night,0.9776040399999999,True
0.84,114.0,20.2,1016.0,24.0,1.207,1.17,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:49:26.337506,PREDICTION,2025-11-04 22:49:26.337506+02:00,22.0,Tuesday,Night,0.35769686399999995,True
1.38,193.0,23.92,1014.0,31.0,1.189,1.91,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:49:31.214747,PREDICTION,2025-11-04 22:49:31.214747+02:00,22.0,Tuesday,Night,1.5623888039999998,True
1.25,271.0,23.8,1014.0,39.0,1.19,1.72,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:49:31.334381,PREDICTION,2025-11-04 22:49:31.334381+02:00,22.0,Tuesday,Night,1.162109375,True
1.22,114.0,20.2,1016.0,24.0,1.207,1.68,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:49:31.339205,PREDICTION,2025-11-04 22:49:31.339205+02:00,22.0,Tuesday,Night,1.095864268,True
1.38,193.0,23.92,1014.0,31.0,1.189,1.91,0.0,0.0,0.0,0.0,WBWF,2025-11-04 20:49:36.215065,PREDICTION,2025-11-04 22:49:36.215065+02:00,22.0,Tuesday,Night,1.5623888039999998,True
1.25,271.0,23.8,1014.0,39.0,1.19,1.72,0.0,0.0,0.0,0.0,GZWF,2025-11-04 20:49:36.338131,PREDICTION,2025-11-04 22:49:36.338131+02:00,22.0,Tuesday,Night,1.162109375,True
1.22,114.0,20.2,1016.0,24.0,1.207,1.68,0.0,0.0,0.0,0.0,ZFWF,2025-11-04 20:49:36.342037,PREDICTION,2025-11-04 22:49:36.342037+02:00,22.0,Tuesday,Night,1.095864268,True
